代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
000001.SH,上证综指,2007-10-08,5683.31,5729.96,5620,5692.76,155880.38,9598308000
000001.SH,上证综指,2007-10-09,5678.91,5725.41,5628.35,5715.89,162493.06,8328903200
000001.SH,上证综指,2007-10-10,5742.65,5860.86,5727.24,5771.46,165450.58,9244534400
000001.SH,上证综指,2007-10-11,5798.39,5914.77,5755.99,5913.23,177988.53,9470965600
000001.SH,上证综指,2007-10-12,5950.9,5959.36,5658.81,5903.26,219294.98,11914843200
000001.SH,上证综指,2007-10-15,5934.78,6039.04,5866.13,6030.09,193469.6,9870744000
000001.SH,上证综指,2007-10-16,6056.95,6124.04,6040.71,6092.06,163547.66,8815216000
000001.SH,上证综指,2007-10-17,6057.43,6088.89,5982.2,6036.28,133700.99,7131259200
000001.SH,上证综指,2007-10-18,6031.92,6055.47,5804.97,5825.28,130347,6980542400
000001.SH,上证综指,2007-10-19,5869.12,5932.11,5766.86,5818.05,103271.97,5522489200
000001.SH,上证综指,2007-10-22,5742.79,5804.84,5654.91,5667.33,95560.24,5443367200
000001.SH,上证综指,2007-10-23,5660.07,5776.02,5574.84,5773.39,101206.05,5845396800
000001.SH,上证综指,2007-10-24,5804.02,5906.7,5793.56,5843.11,108657.3,6029283200
000001.SH,上证综指,2007-10-25,5794.22,5819.88,5546.04,5562.39,119753.91,7171444800
000001.SH,上证综指,2007-10-26,5498.86,5628.83,5462.01,5589.63,87405.05,5151917600
000001.SH,上证综指,2007-10-29,5641.98,5750.25,5617.98,5748,82105.13,5016440000
000001.SH,上证综指,2007-10-30,5769.2,5899.65,5701.34,5897.19,90650.58,5427882000
000001.SH,上证综指,2007-10-31,5984.71,6002.12,5871.48,5954.77,119457.83,7102956800
000001.SH,上证综指,2007-11-01,5978.94,6005.13,5912.5,5914.29,110768.49,6488510400
000001.SH,上证综指,2007-11-02,5812.47,5860.59,5740.4,5777.81,106029.86,5954159600
000001.SH,上证综指,2007-11-05,5748.18,5787.23,5603.47,5634.45,154901.02,6413259600
000001.SH,上证综指,2007-11-06,5593.35,5649.75,5510.16,5536.57,83589.5,4506804000
000001.SH,上证综指,2007-11-07,5565.65,5610.95,5469.76,5601.78,76304.02,4273032800
000001.SH,上证综指,2007-11-08,5559.15,5559.15,5328.2,5330.02,83761.38,4892466400
000001.SH,上证综指,2007-11-09,5276.01,5382.7,5217.63,5315.54,80762.05,4734126400
000001.SH,上证综指,2007-11-12,5181.17,5250.09,5032.58,5187.74,87430.69,5258270400
000001.SH,上证综指,2007-11-13,5239.34,5311.7,5085.44,5158.12,83044.46,4923731600
000001.SH,上证综指,2007-11-14,5246.57,5414.61,5165.06,5412.69,88064.09,5099288000
000001.SH,上证综指,2007-11-15,5391.02,5453.74,5338.91,5365.27,80951.22,4781942000
000001.SH,上证综指,2007-11-16,5273.08,5335.51,5224.31,5316.27,61636.81,3738733200
000001.SH,上证综指,2007-11-19,5325.3,5333.09,5240.42,5269.82,63156.67,4109773200
000001.SH,上证综指,2007-11-20,5230.74,5338.17,5158.54,5293.7,79327.37,4905740000
000001.SH,上证综指,2007-11-21,5307.79,5344.93,5206.57,5214.23,66088.55,4123160800
000001.SH,上证综指,2007-11-22,5113.88,5154.86,4969.89,4984.16,64731.75,4037032800
000001.SH,上证综指,2007-11-23,4946.26,5034.23,4896.99,5032.13,50207.94,3087296200
000001.SH,上证综指,2007-11-26,5102.53,5124.89,4952.43,4958.85,60473.4,3675579600
000001.SH,上证综指,2007-11-27,4919.91,4947.08,4857.04,4861.11,52767.86,3083386400
000001.SH,上证综指,2007-11-28,4870.84,4907.76,4778.73,4803.39,53258.09,3275675600
000001.SH,上证综指,2007-11-29,4870.86,5011.19,4814.78,5003.33,81196.49,5007154400
000001.SH,上证综指,2007-11-30,4993.74,4993.74,4861.86,4871.78,70500.39,4331466400
000001.SH,上证综指,2007-12-03,4838.56,4899.67,4798.01,4868.61,70035.32,5375077600
000001.SH,上证综指,2007-12-04,4882.15,4971.4,4882.15,4915.89,60774.98,4283576800
000001.SH,上证综指,2007-12-05,4917.37,5052.75,4893.32,5042.65,79741.84,5429978400
000001.SH,上证综指,2007-12-06,5055.84,5065.51,4995.47,5035.07,64467.2,4315931200
000001.SH,上证综指,2007-12-07,5038.48,5096.8,5021.37,5091.76,71663.45,4996157600
000001.SH,上证综指,2007-12-10,5010.83,5168.76,4990.72,5161.92,107481.99,6881788800
000001.SH,上证综指,2007-12-11,5180.54,5209.71,5103.75,5175.08,106437.71,6684842800
000001.SH,上证综指,2007-12-12,5148.25,5149.93,5054.57,5095.54,112955.42,7215622400
000001.SH,上证综指,2007-12-13,5078.18,5095.15,4954.36,4958.04,105088.96,6728332800
000001.SH,上证综指,2007-12-14,4899.75,5011.2,4860.16,5007.91,81629.34,5305272800
000001.SH,上证综指,2007-12-17,5007.29,5007.35,4874.62,4876.76,101523.46,6354672000
000001.SH,上证综指,2007-12-18,4856.47,4905.49,4812.16,4836.17,64859.94,4055804800
000001.SH,上证综指,2007-12-19,4878.07,4960.42,4868.35,4941.78,86406.3,5627577600
000001.SH,上证综指,2007-12-20,4965.29,5050.79,4923.3,5043.54,87842.46,5774268800
000001.SH,上证综指,2007-12-21,5017.19,5112.39,5013.76,5101.78,103477.9,6614270400
000001.SH,上证综指,2007-12-24,5132.91,5284.34,5104.65,5234.26,140185.41,8508042400
000001.SH,上证综指,2007-12-25,5233.17,5254.41,5178.8,5201.18,125073.74,7102362400
000001.SH,上证综指,2007-12-26,5209.04,5262.59,5158.76,5233.35,122851.64,7445862400
000001.SH,上证综指,2007-12-27,5248.22,5316.52,5203.5,5308.89,147037.68,8732418400
000001.SH,上证综指,2007-12-28,5320.01,5336.5,5248.69,5261.56,133680.4,7718704000
000001.SH,上证综指,2008-01-02,5265,5295.02,5201.89,5272.81,133028.31,7656660800
000001.SH,上证综指,2008-01-03,5269.8,5321.46,5211.05,5319.86,170429.84,9851032000
000001.SH,上证综指,2008-01-04,5328.41,5372.46,5318.46,5361.57,145545.04,8087524000
000001.SH,上证综指,2008-01-07,5357.45,5403.35,5332.6,5393.34,162225.79,9193300000
000001.SH,上证综指,2008-01-08,5414.56,5480.07,5344.65,5386.53,184600.54,10247786400
000001.SH,上证综指,2008-01-09,5365.22,5437.76,5346.85,5435.81,139448.99,7680586400
000001.SH,上证综指,2008-01-10,5449.16,5483.83,5407.31,5456.54,174138.3,9655328800
000001.SH,上证综指,2008-01-11,5471.39,5500.06,5423.81,5484.68,155874.96,8772475200
000001.SH,上证综指,2008-01-14,5507.58,5522.78,5456.93,5497.9,142250.74,7871408800
000001.SH,上证综指,2008-01-15,5503.93,5505.04,5405.6,5443.79,151530.59,8071950400
000001.SH,上证综指,2008-01-16,5395.28,5396.04,5288.77,5290.61,161954.61,8927834400
000001.SH,上证综指,2008-01-17,5235.91,5312.29,5039.79,5151.63,174740.18,9894195200
000001.SH,上证综指,2008-01-18,5141.37,5187.61,5093.13,5180.51,118366.92,6863562400
000001.SH,上证综指,2008-01-21,5188.8,5200.93,4891.29,4914.44,130341.71,7564396000
000001.SH,上证综指,2008-01-22,4818,4818,4511.95,4559.75,154837.41,9249135200
000001.SH,上证综指,2008-01-23,4572.9,4705.07,4510.5,4703.05,140348.16,8796397600
000001.SH,上证综指,2008-01-24,4753.44,4767.8,4625.46,4717.73,149235.58,9003816000
000001.SH,上证综指,2008-01-25,4716.98,4806.89,4657.71,4761.69,129423.21,7792836800
000001.SH,上证综指,2008-01-28,4720.56,4720.56,4409.08,4419.29,108808.42,6935025600
000001.SH,上证综指,2008-01-29,4426.27,4517.6,4389.52,4457.94,79564.82,5035622000
000001.SH,上证综指,2008-01-30,4505.63,4554.34,4330.7,4417.85,92566.89,5508003600
000001.SH,上证综指,2008-01-31,4408.02,4487.32,4368.3,4383.39,76189.31,4514156000
000001.SH,上证综指,2008-02-01,4388.25,4411.7,4195.75,4320.77,96452.53,5930714400
000001.SH,上证综指,2008-02-04,4415.02,4672.21,4415.02,4672.17,109191.66,6337457600
000001.SH,上证综指,2008-02-05,4622.54,4662.97,4550.43,4599.7,93410.14,5261968400
000001.SH,上证综指,2008-02-13,4525.03,4547.54,4454.64,4490.72,61549.82,3691415200
000001.SH,上证综指,2008-02-14,4527.05,4576.98,4507.94,4552.32,57516.98,3491300400
000001.SH,上证综指,2008-02-15,4523.79,4523.79,4431.46,4497.13,66980.8,4138651600
000001.SH,上证综指,2008-02-18,4546.75,4601.22,4517.6,4568.15,92538.62,5582460800
000001.SH,上证综指,2008-02-19,4582.28,4665.55,4544.94,4664.3,103356.94,6066318800
000001.SH,上证综指,2008-02-20,4682.59,4695.8,4556.81,4567.03,114782.7,6647465200
000001.SH,上证综指,2008-02-21,4534.17,4568.21,4452.67,4527.18,100295.84,6130914800
000001.SH,上证综指,2008-02-22,4500.38,4500.38,4333.03,4370.29,109824.5,6760198400
000001.SH,上证综指,2008-02-25,4370.19,4391.33,4182.77,4192.53,93047.46,5881193600
000001.SH,上证综指,2008-02-26,4302.74,4331.64,4123.31,4238.18,89872.77,5568663200
000001.SH,上证综指,2008-02-27,4256.53,4360.7,4222.46,4334.05,82967.32,5052499200
000001.SH,上证综指,2008-02-28,4343.28,4344.93,4265.5,4299.51,75527.78,4792225200
000001.SH,上证综指,2008-02-29,4293.53,4364.81,4275.9,4348.54,75515.51,4783538400
000001.SH,上证综指,2008-03-03,4323.7,4456.96,4279.35,4438.27,125329.69,7851384000
000001.SH,上证综指,2008-03-04,4454.18,4472.15,4321.27,4335.45,135912.35,8695651200
000001.SH,上证综指,2008-03-05,4316.25,4352.82,4210.96,4292.65,113543.59,7410968000
000001.SH,上证综指,2008-03-06,4310.35,4427.5,4260.79,4360.99,133186.79,8493214400
000001.SH,上证综指,2008-03-07,4315.81,4341.3,4265.83,4300.52,92203.52,5674740000
000001.SH,上证综指,2008-03-10,4265.61,4265.61,4120.53,4146.3,97355.26,6568220400
000001.SH,上证综指,2008-03-11,4121.65,4165.92,4063.47,4165.88,79620.81,5133344000
000001.SH,上证综指,2008-03-12,4254.67,4272.98,4068.78,4070.12,88663.9,5722445600
000001.SH,上证综指,2008-03-13,4033.32,4055.45,3902.25,3971.26,96343.8,6365340000
000001.SH,上证综指,2008-03-14,3956.75,4000.78,3891.7,3962.67,64286.8,4140725600
000001.SH,上证综指,2008-03-17,3941.26,3941.26,3813,3820.05,73613.18,4910027200
000001.SH,上证综指,2008-03-18,3789.57,3862.77,3607.25,3668.9,79535.9,5786100000
000001.SH,上证综指,2008-03-19,3746.05,3813.89,3677.82,3761.61,88277.82,6158664400
000001.SH,上证综指,2008-03-20,3721.5,3857.62,3516.33,3804.05,106243.52,7326269600
000001.SH,上证综指,2008-03-21,3790.11,3838.06,3746.4,3796.58,96409.71,6509346400
000001.SH,上证综指,2008-03-24,3830.35,3840.48,3624.94,3626.19,88537.6,5895968000
000001.SH,上证综指,2008-03-25,3559.94,3659.21,3521.53,3629.62,77829.67,5276533600
000001.SH,上证综指,2008-03-26,3644.13,3698.33,3591.11,3606.86,70507.85,4625181600
000001.SH,上证综指,2008-03-27,3541.28,3541.28,3407.9,3411.49,76938.81,5506986400
000001.SH,上证综指,2008-03-28,3378.63,3590.75,3357.23,3580.15,90291.92,6329168400
000001.SH,上证综指,2008-03-31,3465.91,3555.82,3445.56,3472.71,66825.47,4711346800
000001.SH,上证综指,2008-04-01,3461.09,3493.13,3308.9,3329.16,73093.94,5483137600
000001.SH,上证综指,2008-04-02,3370.6,3464.53,3283.64,3347.88,86430.29,6548728800
000001.SH,上证综指,2008-04-03,3323.43,3456.95,3271.29,3446.24,66413.04,5088922400
000001.SH,上证综指,2008-04-07,3418.52,3613.48,3386.51,3599.62,84589.7,6099453600
000001.SH,上证综指,2008-04-08,3604.26,3656.96,3563.85,3612.54,92719.51,6548482400
000001.SH,上证综指,2008-04-09,3585.85,3606.89,3413.07,3413.91,81203.38,5985204800
000001.SH,上证综指,2008-04-10,3378.14,3474.31,3344.87,3471.74,59699.25,4545515200
000001.SH,上证综指,2008-04-11,3498.56,3517.82,3462.14,3492.89,58985.57,4328424400
000001.SH,上证综指,2008-04-14,3419.05,3427.88,3285.3,3296.67,66952.39,5031170400
000001.SH,上证综指,2008-04-15,3282.57,3349.76,3212.15,3348.35,59030.37,4466845600
000001.SH,上证综指,2008-04-16,3349.93,3363.22,3283.08,3291.6,53205.73,4009118400
000001.SH,上证综指,2008-04-17,3286.41,3352.95,3180.2,3222.74,62507.96,4584330400
000001.SH,上证综指,2008-04-18,3200.57,3203.71,3078.17,3094.67,54581.27,4366534400
000001.SH,上证综指,2008-04-21,3305.15,3305.17,3073.56,3116.98,79571.09,5995529200
000001.SH,上证综指,2008-04-22,3076.72,3148.73,2990.79,3147.79,58797.23,4878741200
000001.SH,上证综指,2008-04-23,3116.41,3296.72,3089.89,3278.33,86113.92,6623512400
000001.SH,上证综指,2008-04-24,3539.87,3593.2,3461.64,3583.03,189595.47,14206628800
000001.SH,上证综指,2008-04-25,3572.55,3658.55,3527.84,3557.75,184722.8,12962102400
000001.SH,上证综指,2008-04-28,3497.38,3530.91,3460.26,3474.72,109162.26,7574497600
000001.SH,上证综指,2008-04-29,3457.35,3544.23,3453.28,3523.41,99574.31,6717524800
000001.SH,上证综指,2008-04-30,3545.57,3705.09,3543.02,3693.11,156313.3,10761771200
000001.SH,上证综指,2008-05-05,3739.8,3768.22,3696.7,3761.01,147566.88,9969691200
000001.SH,上证综指,2008-05-06,3735.85,3786.02,3680.99,3733.5,148301.71,9893224800
000001.SH,上证综指,2008-05-07,3716.45,3774.07,3577.99,3579.15,133546.61,9049714400
000001.SH,上证综指,2008-05-08,3538.92,3658.05,3523.03,3656.84,108817.35,7517324000
000001.SH,上证综指,2008-05-09,3682.96,3693.16,3552.47,3613.49,128933.58,8789842400
000001.SH,上证综指,2008-05-12,3548.61,3668.86,3521.88,3626.98,116711.98,7989121600
000001.SH,上证综指,2008-05-13,3515.71,3615.06,3508.32,3560.24,122656.34,9074717600
000001.SH,上证综指,2008-05-14,3549.67,3661.97,3549.67,3657.43,122318.73,8859208000
000001.SH,上证综指,2008-05-15,3676.84,3706.72,3636.22,3637.32,112578.31,8395532000
000001.SH,上证综指,2008-05-16,3637.64,3661.07,3582.5,3624.23,89546.57,6481285200
000001.SH,上证综指,2008-05-19,3615.59,3624.84,3563.61,3604.76,67598.48,4845016400
000001.SH,上证综指,2008-05-20,3601.55,3632.01,3432.38,3443.16,88932.32,6637705200
000001.SH,上证综指,2008-05-21,3414.34,3560.53,3355.08,3544.19,96569.94,7364107200
000001.SH,上证综指,2008-05-22,3493.07,3558.02,3469.79,3485.63,93894.98,6850470400
000001.SH,上证综指,2008-05-23,3473.8,3521.39,3435.84,3473.09,76183.96,5995056000
000001.SH,上证综指,2008-05-26,3442.29,3443.99,3361.99,3364.54,67226.18,5277659600
000001.SH,上证综指,2008-05-27,3355.11,3383.68,3333.95,3375.41,55213.46,4249931200
000001.SH,上证综指,2008-05-28,3382.77,3486.33,3354.25,3459.03,68719.5,5247676000
000001.SH,上证综指,2008-05-29,3447.77,3481.73,3400.77,3401.44,67304.82,5143993200
000001.SH,上证综指,2008-05-30,3414.25,3450.49,3390.88,3433.35,64903.88,4849540800
000001.SH,上证综指,2008-06-02,3426.2,3483.61,3400.72,3459.04,61959.62,4918608000
000001.SH,上证综指,2008-06-03,3456.58,3469.06,3409.23,3436.4,69390.16,5664249600
000001.SH,上证综指,2008-06-04,3424.04,3428.47,3341.74,3369.91,59171.32,4803815600
000001.SH,上证综指,2008-06-05,3355.93,3376.34,3326.54,3351.65,53340.18,4183466400
000001.SH,上证综指,2008-06-06,3362.01,3371.28,3312.72,3329.67,42763.18,3476321600
000001.SH,上证综指,2008-06-10,3202.11,3215.5,3045.06,3072.33,60727.53,5090954400
000001.SH,上证综指,2008-06-11,3042.16,3064.2,2992.35,3024.24,54181.03,4693934400
000001.SH,上证综指,2008-06-12,3011.56,3031.06,2900.12,2957.53,56831.22,4953582400
000001.SH,上证综指,2008-06-13,2960.91,2976.45,2865.5,2868.8,45180.88,4106943200
000001.SH,上证综指,2008-06-16,2876.29,2917.81,2811.72,2874.1,43220.74,4038592400
000001.SH,上证综指,2008-06-17,2873.13,2893.47,2769.12,2794.75,43840.53,4329814800
000001.SH,上证综指,2008-06-18,2772.37,2945.42,2729.71,2941.12,69029.29,6634980400
000001.SH,上证综指,2008-06-19,2921.72,2921.72,2742.15,2748.87,59626.57,5679582800
000001.SH,上证综指,2008-06-20,2811.08,2917.33,2695.63,2831.74,79217.45,7415683200
000001.SH,上证综指,2008-06-23,2780.15,2813.14,2741.19,2760.42,41900.5,4067003200
000001.SH,上证综指,2008-06-24,2747.32,2817.17,2728.83,2803.02,49942.9,4838723200
000001.SH,上证综指,2008-06-25,2794.04,2910.48,2784.42,2905.01,67510.41,6481910400
000001.SH,上证综指,2008-06-26,2904.09,2931.31,2851.12,2901.85,69186.57,6551922800
000001.SH,上证综指,2008-06-27,2809.31,2822.26,2723.16,2748.43,61718.68,6052992000
000001.SH,上证综指,2008-06-30,2724.4,2766.8,2693.4,2736.1,40556.34,3851885600
000001.SH,上证综指,2008-07-01,2743.16,2753.33,2644.78,2651.61,42996.49,4068142400
000001.SH,上证综指,2008-07-02,2656.04,2700.9,2627.9,2651.73,43562.56,4018179200
000001.SH,上证综指,2008-07-03,2610.82,2746.37,2566.53,2703.53,74072.06,6814672000
000001.SH,上证综指,2008-07-04,2691.21,2713.48,2645.83,2669.89,62000.18,5729192800
000001.SH,上证综指,2008-07-07,2673.55,2801.53,2673.55,2792.4,82037.58,7740584800
000001.SH,上证综指,2008-07-08,2805.61,2843.6,2754.62,2814.95,87478.47,8020468000
000001.SH,上证综指,2008-07-09,2838.86,2920.55,2838.86,2920.55,105832.32,9702612000
000001.SH,上证综指,2008-07-10,2879.62,2952.04,2862.06,2875.45,99505.9,9090484000
000001.SH,上证综指,2008-07-11,2863.81,2888.29,2821.31,2856.63,69789.67,6482055200
000001.SH,上证综指,2008-07-14,2837.5,2895.3,2828.24,2878.26,59458.81,5446592400
000001.SH,上证综指,2008-07-15,2886.11,2896.33,2769.91,2779.45,75183.08,7091523200
000001.SH,上证综指,2008-07-16,2753.9,2765.15,2656.61,2705.87,60360.59,6004392000
000001.SH,上证综指,2008-07-17,2747.95,2773.28,2676.15,2684.78,51451.57,5084233200
000001.SH,上证综指,2008-07-18,2711.74,2785.53,2665.91,2778.37,59102.96,5787350000
000001.SH,上证综指,2008-07-21,2759.88,2865.07,2745.64,2861.42,69669.14,6648770000
000001.SH,上证综指,2008-07-22,2852.44,2868.62,2830.77,2846.12,65130.36,6151910800
000001.SH,上证综指,2008-07-23,2870.93,2887.58,2831.11,2837.85,64221.81,6149797600
000001.SH,上证综指,2008-07-24,2861.81,2912.7,2849.1,2910.29,77975.7,7250544800
000001.SH,上证综指,2008-07-25,2875.77,2888.58,2851.93,2865.1,63867.38,6253106000
000001.SH,上证综指,2008-07-28,2883.76,2924.45,2883.76,2903.01,64491.65,6231879200
000001.SH,上证综指,2008-07-29,2868.01,2868.01,2827.7,2850.31,59263.84,5863228000
000001.SH,上证综指,2008-07-30,2884.59,2894.37,2822.19,2836.67,48912.86,4894688400
000001.SH,上证综指,2008-07-31,2844.65,2848,2774.1,2775.72,43577.58,4453026800
000001.SH,上证综指,2008-08-01,2751.02,2830.76,2721.95,2801.82,50743.92,4921542000
000001.SH,上证综指,2008-08-04,2782.99,2793.26,2738.85,2741.74,37566.06,3717032000
000001.SH,上证综指,2008-08-05,2751.2,2762.26,2684.73,2690.75,42511.69,4237855200
000001.SH,上证综指,2008-08-06,2711.6,2743.11,2678.86,2719.37,41130.3,4060552400
000001.SH,上证综指,2008-08-07,2717.5,2742.71,2691.36,2727.58,38724.12,3949212000
000001.SH,上证综指,2008-08-08,2724.43,2725.93,2595.92,2605.72,46304.91,4850743600
000001.SH,上证综指,2008-08-11,2595.9,2601.5,2453.71,2470.07,41510.41,4716144800
000001.SH,上证综指,2008-08-12,2445.22,2484.75,2430.85,2457.2,31055.56,3663263200
000001.SH,上证综指,2008-08-13,2440.52,2458.77,2370.74,2446.3,35322.52,4100523200
000001.SH,上证综指,2008-08-14,2432.2,2454.25,2409.01,2437.08,27731.35,3130522600
000001.SH,上证综指,2008-08-15,2434.41,2476.86,2414.57,2450.61,27201.87,3129606800
000001.SH,上证综指,2008-08-18,2451.78,2455.5,2318.93,2319.87,35866.64,5365679600
000001.SH,上证综指,2008-08-19,2297.25,2355.93,2284.59,2344.47,27699.09,3859382000
000001.SH,上证综指,2008-08-20,2332.48,2523.47,2306.66,2523.28,59038.93,7373666400
000001.SH,上证综指,2008-08-21,2484.49,2518.44,2431.05,2431.72,51914.05,6133199200
000001.SH,上证综指,2008-08-22,2414.46,2426.71,2362.09,2405.23,36347.77,4628459200
000001.SH,上证综指,2008-08-25,2408.1,2443.99,2382.29,2413.37,26848.28,3375721600
000001.SH,上证综指,2008-08-26,2384.95,2403.02,2327.22,2350.08,31328.6,4097946400
000001.SH,上证综指,2008-08-27,2343.88,2385.99,2310.46,2342.15,32569.01,4095260400
000001.SH,上证综指,2008-08-28,2341.96,2374.25,2333.03,2350.14,28602.9,3475273600
000001.SH,上证综指,2008-08-29,2361.05,2420.85,2352.1,2397.37,37316.4,4640576800
000001.SH,上证综指,2008-09-01,2380.47,2380.47,2311.73,2325.14,28678.4,3626524000
000001.SH,上证综指,2008-09-02,2312.1,2329.01,2284.92,2304.89,25957.45,3419029200
000001.SH,上证综指,2008-09-03,2301.94,2321.53,2248.07,2276.67,32463.65,4225000800
000001.SH,上证综指,2008-09-04,2270.52,2295.36,2249.12,2277.41,25834.81,3416308800
000001.SH,上证综指,2008-09-05,2224.53,2238.32,2199.37,2202.45,27970.61,3860817200
000001.SH,上证综指,2008-09-08,2210.34,2220.55,2135.38,2143.42,27669.31,3766949600
000001.SH,上证综指,2008-09-09,2152.28,2161.35,2114.5,2145.78,21768.67,3072269200
000001.SH,上证综指,2008-09-10,2131.8,2185.69,2102.91,2150.76,28504.64,3901204000
000001.SH,上证综指,2008-09-11,2143.4,2148.12,2070.43,2078.98,27236.53,3644180400
